player,player_disp,game,season,team,toi,g_60,a_60,pa_60,sa_60,pts_60,ipp,shots_60,sh_per,ixg_60,icf_60,iff_60,iscf_60,ihdcf_60,rbds,pim_60,pen_60,min_60,maj_60,misc_60,pen_drawn_60,give_60,take_60,hits_60,hits_taken_60,blocks_60,fowin_60,foloss_60,faceoff_per
matt.duchene,M. Duchene,2013-11-06 NSH at COL,1314,COL,14.71666667,4.08,8.15,4.08,4.08,12.23,100,8.15,203.85,0.61,20.39,12.23,16.31,4.08,0,0,0,0,0,0,0,0,4.08,0,4.08,8.15,16.31,40.77,116.49
matt.duchene,M. Duchene,2013-11-08 CGY at COL,1314,COL,16.6,0,0,0,0,0,0,3.61,0,0.12,10.84,7.23,3.61,0,0,0,0,0,0,0,0,0,0,0,10.84,0,36.14,28.92,200.8
matt.duchene,M. Duchene,2013-11-10 WSH at COL,1314,COL,14.28333333,0,4.2,4.2,0,4.2,100,8.4,0,1.14,25.2,16.8,21,8.4,0,0,0,0,0,0,4.2,12.6,16.8,0,8.4,4.2,8.4,42.01,70.01
matt.duchene,M. Duchene,2013-11-12 COL at CAR,1314,COL,16.91666667,0,0,0,0,0,-,17.73,0,1.35,21.28,21.28,10.64,7.09,0,0,0,0,0,0,0,3.55,0,3.55,0,3.55,24.83,42.56,130.67
matt.duchene,M. Duchene,2013-11-14 COL at STL,1314,COL,10.58333333,5.67,0,0,0,5.67,50,11.34,283.46,1.18,22.68,17.01,5.67,5.67,0,0,0,0,0,0,0,0,5.67,0,5.67,0,28.35,22.68,314.96
matt.duchene,M. Duchene,2013-11-16 FLA at COL,1314,COL,10.71666667,0,0,0,0,0,-,5.6,0,0.68,22.4,11.2,11.2,5.6,0,0,0,0,0,0,0,0,0,11.2,5.6,0,11.2,27.99,159.96
matt.duchene,M. Duchene,2013-11-27 STL at COL,1314,COL,13.38333333,0,0,0,0,0,-,13.45,0,0.62,13.45,13.45,8.97,4.48,4.48,0,0,0,0,0,0,0,0,8.97,0,0,40.35,13.45,336.24
matt.duchene,M. Duchene,2013-11-29 COL at MIN,1314,COL,16.11666667,0,0,0,0,0,-,3.72,0,0.74,14.89,11.17,7.45,3.72,0,0,0,0,0,0,3.72,0,0,0,7.45,0,18.61,18.61,186.14
matt.duchene,M. Duchene,2013-11-30 MIN at COL,1314,COL,17.3,0,0,0,0,0,-,10.4,0,1.04,17.34,10.4,10.4,6.94,3.47,0,0,0,0,0,0,0,3.47,0,10.4,3.47,20.81,52.02,99.09
matt.duchene,M. Duchene,2013-12-05 COL at EDM,1314,COL,9.633333333,0,6.23,6.23,0,6.23,50,24.91,0,1.35,24.91,24.91,18.69,12.46,6.23,0,0,0,0,0,0,0,0,6.23,0,6.23,62.28,31.14,415.22
matt.duchene,M. Duchene,2013-12-06 COL at CGY,1314,COL,15.58333333,0,0,0,0,0,0,15.4,0,0.97,23.1,19.25,3.85,0,0,0,0,0,0,0,0,3.85,3.85,0,3.85,0,7.7,30.8,77.01
matt.duchene,M. Duchene,2013-12-08 COL at VAN,1314,COL,16.15,0,0,0,0,0,-,0,0,0.29,3.72,3.72,3.72,0,0,0,0,0,0,0,0,3.72,0,0,3.72,3.72,26.01,37.15,152.98
matt.duchene,M. Duchene,2013-12-10 PHX at COL,1314,COL,15.45,0,0,0,0,0,-,3.88,0,0.34,11.65,7.77,7.77,0,0,7.77,3.88,3.88,0,0,0,0,0,0,7.77,3.88,3.88,19.42,64.72
matt.duchene,M. Duchene,2013-12-12 COL at WPG,1314,COL,14.75,8.14,4.07,4.07,0,12.2,100,12.2,271.19,2.29,20.34,16.27,16.27,12.2,0,0,0,0,0,0,0,4.07,0,0,4.07,4.07,20.34,20.34,203.39
matt.duchene,M. Duchene,2013-12-14 MIN at COL,1314,COL,16.56666667,0,0,0,0,0,-,7.24,0,0.57,18.11,7.24,3.62,3.62,0,0,0,0,0,0,0,0,0,3.62,3.62,0,21.73,21.73,181.09
matt.duchene,M. Duchene,2013-12-16 DAL at COL,1314,COL,11.65,0,10.3,5.15,5.15,10.3,100,15.45,0,0.7,20.6,15.45,15.45,5.15,0,0,0,0,0,0,0,5.15,0,15.45,0,0,20.6,25.75,228.9
matt.duchene,M. Duchene,2013-12-17 COL at DAL,1314,COL,12.4,0,0,0,0,0,-,4.84,0,0.65,14.52,4.84,4.84,0,0,0,0,0,0,0,0,0,4.84,4.84,19.35,0,24.19,29.03,219.94
matt.duchene,M. Duchene,2013-12-19 EDM at COL,1314,COL,15.66666667,0,3.83,0,3.83,3.83,100,15.32,0,0.83,30.64,15.32,19.15,7.66,7.66,0,0,0,0,0,0,0,0,0,3.83,0,15.32,26.81,139.26
matt.duchene,M. Duchene,2013-12-21 COL at L.A,1314,COL,11.3,0,0,0,0,0,-,0,0,0.45,15.93,10.62,10.62,0,0,0,0,0,0,0,0,0,0,0,5.31,5.31,5.31,31.86,75.85
matt.duchene,M. Duchene,2013-12-23 COL at S.J,1314,COL,15.6,0,0,0,0,0,-,3.85,0,0.18,11.54,7.69,3.85,0,0,0,0,0,0,0,0,3.85,0,0,3.85,7.69,19.23,46.15,113.12
matt.duchene,M. Duchene,2013-12-27 COL at CHI,1314,COL,14.66666667,0,0,0,0,0,-,4.09,0,0.41,8.18,4.09,8.18,4.09,0,0,0,0,0,0,0,0,0,8.18,0,8.18,24.55,20.45,223.14
matt.duchene,M. Duchene,2013-12-29 WPG at COL,1314,COL,16.71666667,0,0,0,0,0,-,10.77,0,0.69,21.54,14.36,10.77,3.59,0,0,0,0,0,0,0,0,3.59,0,10.77,3.59,25.12,14.36,228.41
matt.duchene,M. Duchene,2013-12-31 CBJ at COL,1314,COL,14.28333333,0,4.2,4.2,0,4.2,50,21,0,1.03,21,21,8.4,0,4.2,0,0,0,0,0,0,4.2,0,0,8.4,4.2,25.2,33.61,180.03
matt.duchene,M. Duchene,2014-01-02 PHI at COL,1314,COL,12.75,0,4.71,4.71,0,4.71,100,18.82,0,1.66,23.53,23.53,14.12,9.41,4.71,0,0,0,0,0,0,0,0,0,4.71,0,28.24,9.41,352.94
matt.duchene,M. Duchene,2014-01-04 S.J at COL,1314,COL,13.98333333,0,4.29,4.29,0,4.29,100,8.58,0,0.77,12.87,12.87,12.87,4.29,4.29,0,0,0,0,0,4.29,0,0,0,8.58,4.29,12.87,42.91,99.02
matt.duchene,M. Duchene,2014-01-06 CGY at COL,1314,COL,14.18333333,0,0,0,0,0,-,4.23,0,0.51,8.46,8.46,8.46,4.23,0,0,0,0,0,0,0,0,0,4.23,12.69,4.23,29.61,21.15,246.77
matt.duchene,M. Duchene,2014-01-08 OTT at COL,1314,COL,17.83333333,0,0,0,0,0,-,23.55,0,2.13,30.28,23.55,13.46,10.09,10.09,0,0,0,0,0,0,0,0,6.73,13.46,3.36,20.19,30.28,134.58
matt.duchene,M. Duchene,2014-01-10 NYI at COL,1314,COL,15.45,0,0,0,0,0,0,7.77,0,0.21,7.77,7.77,3.88,0,0,0,0,0,0,0,3.88,0,3.88,0,3.88,0,34.95,23.3,233.01
matt.duchene,M. Duchene,2014-01-11 COL at MIN,1314,COL,16.78333333,0,3.57,3.57,0,3.57,100,3.57,0,0.25,3.57,3.57,3.57,0,0,0,0,0,0,0,3.57,0,10.72,0,3.57,0,10.72,32.17,89.37
matt.duchene,M. Duchene,2014-01-14 COL at CHI,1314,COL,17.2,0,0,0,0,0,-,6.98,0,0.5,6.98,6.98,6.98,3.49,3.49,6.98,3.49,3.49,0,0,0,0,0,6.98,3.49,0,13.95,31.4,107.33
matt.duchene,M. Duchene,2014-01-16 N.J at COL,1314,COL,18.83333333,0,0,0,0,0,-,12.74,0,0.84,19.12,19.12,15.93,6.37,0,0,0,0,0,0,0,6.37,3.19,3.19,3.19,0,25.49,15.93,196.05
matt.duchene,M. Duchene,2014-01-18 COL at NSH,1314,COL,15.5,0,0,0,0,0,-,0,0,0.15,7.74,3.87,0,0,0,0,0,0,0,0,0,7.74,0,0,3.87,0,23.23,34.84,154.84
matt.duchene,M. Duchene,2014-01-21 TOR at COL,1314,COL,15.55,0,0,0,0,0,-,15.43,0,1.46,30.87,23.15,15.43,7.72,0,0,0,0,0,0,0,0,3.86,0,3.86,3.86,15.43,0,385.85
matt.duchene,M. Duchene,2014-01-24 COL at FLA,1314,COL,12.83333333,0,9.35,4.68,4.68,9.35,100,9.35,0,0.45,14.03,14.03,4.68,0,0,0,0,0,0,0,0,9.35,0,4.68,0,0,18.7,42.08,143.86
matt.duchene,M. Duchene,2014-01-25 COL at T.B,1314,COL,13.53333333,0,0,0,0,0,-,22.17,0,1.31,35.47,22.17,22.17,8.87,0,0,0,0,0,0,0,0,0,0,8.87,0,26.6,13.3,295.57
matt.duchene,M. Duchene,2014-01-27 COL at DAL,1314,COL,16.01666667,0,3.75,0,3.75,3.75,100,3.75,0,0.38,11.24,3.75,7.49,3.75,0,0,0,0,0,0,0,3.75,7.49,7.49,7.49,3.75,29.97,14.98,249.74
matt.duchene,M. Duchene,2014-01-30 MIN at COL,1314,COL,17.36666667,0,6.91,3.45,3.45,6.91,100,10.36,0,2.19,24.18,20.73,24.18,13.82,0,0,0,0,0,0,3.45,0,3.45,0,3.45,3.45,34.55,13.82,246.78
matt.duchene,M. Duchene,2014-02-01 BUF at COL,1314,COL,11.56666667,0,5.19,0,5.19,5.19,100,15.56,0,1.57,20.75,15.56,10.37,5.19,0,0,0,0,0,0,10.37,0,5.19,0,5.19,5.19,36.31,25.94,302.59
matt.duchene,M. Duchene,2014-02-03 COL at N.J,1314,COL,16.08333333,0,0,0,0,0,-,0,0,0.22,3.73,3.73,3.73,0,0,0,0,0,0,0,3.73,3.73,0,0,0,0,18.65,22.38,169.57
matt.duchene,M. Duchene,2014-02-04 COL at NYR,1314,COL,11.3,0,0,0,0,0,-,21.24,0,2.52,31.86,31.86,26.55,15.93,0,0,0,0,0,0,0,0,0,5.31,0,10.62,37.17,5.31,464.6
matt.duchene,M. Duchene,2014-02-06 COL at PHI,1314,COL,14.68333333,0,0,0,0,0,-,16.35,0,2.82,40.86,24.52,28.6,24.52,4.09,0,0,0,0,0,0,0,0,0,0,0,36.78,36.78,204.31
matt.duchene,M. Duchene,2014-02-08 COL at NYI,1314,COL,13.48333333,8.9,0,0,0,8.9,100,13.35,296.66,2.04,17.8,17.8,17.8,17.8,0,0,0,0,0,0,0,0,0,0,8.9,4.45,22.25,40.05,158.93
matt.duchene,M. Duchene,2014-02-26 L.A at COL,1314,COL,12.96666667,0,4.63,4.63,0,4.63,100,0,0,0,0,0,0,0,0,0,0,0,0,0,4.63,4.63,4.63,0,0,0,13.88,18.51,198.31
matt.duchene,M. Duchene,2014-02-28 PHX at COL,1314,COL,13.5,0,0,0,0,0,-,13.33,0,1.04,17.78,17.78,17.78,8.89,0,0,0,0,0,0,8.89,0,0,0,0,0,31.11,22.22,259.26
matt.duchene,M. Duchene,2014-03-02 T.B at COL,1314,COL,15.36666667,0,3.9,0,3.9,3.9,100,19.52,0,1.68,31.24,23.43,19.52,7.81,0,7.81,3.9,3.9,0,0,0,7.81,3.9,0,3.9,0,31.24,11.71,283.97
matt.duchene,M. Duchene,2014-03-04 COL at CHI,1314,COL,13.36666667,0,4.49,4.49,0,4.49,100,4.49,0,0.4,4.49,4.49,4.49,4.49,0,0,0,0,0,0,4.49,0,4.49,4.49,22.44,4.49,22.44,22.44,224.44
matt.duchene,M. Duchene,2014-03-06 COL at DET,1314,COL,16.88333333,3.55,3.55,3.55,0,7.11,100,10.66,118.46,0.62,17.77,10.66,10.66,3.55,0,0,0,0,0,0,0,0,0,3.55,3.55,3.55,28.43,39.09,149.63
matt.duchene,M. Duchene,2014-03-08 STL at COL,1314,COL,17.73333333,0,3.38,3.38,0,3.38,100,13.53,0,1.55,16.92,16.92,13.53,6.77,3.38,0,0,0,0,0,3.38,0,3.38,0,3.38,0,30.45,20.3,203.01
matt.duchene,M. Duchene,2014-03-10 WPG at COL,1314,COL,13.73333333,0,0,0,0,0,-,4.37,0,0.49,8.74,8.74,4.37,4.37,0,0,0,0,0,0,0,0,8.74,0,8.74,0,13.11,30.58,131.07
matt.duchene,M. Duchene,2014-03-12 CHI at COL,1314,COL,14.3,4.2,0,0,0,4.2,100,12.59,139.86,1.58,20.98,16.78,16.78,4.2,0,0,0,0,0,0,0,0,0,4.2,4.2,4.2,25.17,25.17,209.79
matt.duchene,M. Duchene,2014-03-14 ANA at COL,1314,COL,12.53333333,0,0,0,0,0,-,9.57,0,0.75,9.57,9.57,4.79,0,0,0,0,0,0,0,4.79,4.79,0,0,0,0,33.51,28.72,257.77
matt.duchene,M. Duchene,2014-03-16 COL at OTT,1314,COL,18.38333333,0,3.26,0,3.26,3.26,100,3.26,0,0.4,9.79,6.53,3.26,3.26,0,0,0,0,0,0,0,3.26,3.26,0,16.32,3.26,29.37,26.11,172.79
matt.duchene,M. Duchene,2014-03-18 COL at MTL,1314,COL,14.61666667,0,8.21,8.21,0,8.21,100,4.1,0,0.37,8.21,8.21,4.1,0,0,0,0,0,0,0,0,12.31,0,4.1,0,0,24.63,12.31,273.66
matt.duchene,M. Duchene,2014-03-19 COL at WPG,1314,COL,17.75,0,3.38,3.38,0,3.38,50,3.38,0,0.12,3.38,3.38,3.38,0,0,0,0,0,0,0,0,0,0,6.76,6.76,0,37.18,27.04,195.7
matt.duchene,M. Duchene,2014-03-21 BOS at COL,1314,COL,14.23333333,0,0,0,0,0,-,0,0,0,4.22,0,0,0,0,0,0,0,0,0,0,0,0,0,8.43,4.22,16.86,25.29,168.62
matt.duchene,M. Duchene,2014-03-25 COL at NSH,1314,COL,17.48333333,0,3.43,3.43,0,3.43,50,3.43,0,0.49,13.73,10.3,10.3,3.43,0,0,0,0,0,0,0,3.43,0,0,3.43,6.86,34.32,27.45,190.66
matt.duchene,M. Duchene,2014-03-27 VAN at COL,1314,COL,18.5,3.24,0,0,0,3.24,100,12.97,81.08,1.59,19.46,16.22,9.73,3.24,0,0,0,0,0,0,3.24,0,0,6.49,3.24,3.24,16.22,19.46,147.42
matt.duchene,M. Duchene,2014-03-29 S.J at COL,1314,COL,0.533333333,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112.5,0,11250
matt.duchene,M. Duchene,2014-10-09 COL at MIN,1415,COL,12.3,0,0,0,0,0,-,4.88,0,0.07,9.76,4.88,0,0,4.88,0,0,0,0,0,4.88,4.88,4.88,0,0,0,19.51,14.63,278.75
matt.duchene,M. Duchene,2014-10-11 MIN at COL,1415,COL,10.28333333,0,0,0,0,0,-,17.5,0,2.25,29.17,23.34,23.34,17.5,5.83,0,0,0,0,0,0,0,5.83,0,5.83,0,40.84,23.34,371.3
matt.duchene,M. Duchene,2014-10-13 COL at BOS,1415,COL,13.86666667,0,4.33,0,4.33,4.33,100,8.65,0,0.54,8.65,8.65,8.65,4.33,0,0,0,0,0,0,0,4.33,4.33,0,4.33,0,25.96,30.29,199.7
matt.duchene,M. Duchene,2014-10-14 COL at TOR,1415,COL,14.16666667,4.24,0,0,0,4.24,100,12.71,141.18,1.3,21.18,16.94,16.94,8.47,0,0,0,0,0,0,0,0,4.24,8.47,4.24,0,21.18,42.35,141.18
matt.duchene,M. Duchene,2014-10-16 COL at OTT,1415,COL,12.55,0,0,0,0,0,-,4.78,0,0.38,4.78,4.78,4.78,0,0,9.56,4.78,4.78,0,0,4.78,4.78,0,0,4.78,0,19.12,33.47,173.85
matt.duchene,M. Duchene,2014-10-18 COL at MTL,1415,COL,15.35,0,0,0,0,0,-,27.36,0,1.52,27.36,27.36,15.64,0,0,0,0,0,0,0,0,0,0,0,3.91,0,27.36,23.45,210.47
matt.duchene,M. Duchene,2014-10-21 FLA at COL,1415,COL,17.25,0,0,0,0,0,0,3.48,0,0.27,10.43,10.43,3.48,0,0,0,0,0,0,0,0,0,6.96,0,0,0,27.83,31.3,163.68
matt.duchene,M. Duchene,2014-10-24 VAN at COL,1415,COL,14.35,4.18,8.36,8.36,0,12.54,75,12.54,139.37,1.08,20.91,16.72,20.91,4.18,0,0,0,0,0,0,0,0,4.18,0,4.18,0,25.09,33.45,179.19
matt.duchene,M. Duchene,2014-10-26 COL at WPG,1415,COL,13.81666667,0,0,0,0,0,-,4.34,0,0.79,8.69,8.69,8.69,8.69,0,0,0,0,0,0,0,0,0,4.34,8.69,0,13.03,34.74,118.43
matt.duchene,M. Duchene,2014-10-28 S.J at COL,1415,COL,17.03333333,0,0,0,0,0,0,3.52,0,0.62,3.52,3.52,3.52,3.52,0,0,0,0,0,0,0,3.52,0,7.05,7.05,3.52,14.09,31.7,108.38
matt.duchene,M. Duchene,2014-10-30 NYI at COL,1415,COL,11.91666667,0,5.03,5.03,0,5.03,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.03,0,0,10.07,5.03,30.21,25.17,274.63
matt.duchene,M. Duchene,2014-11-01 COL at STL,1415,COL,13.21666667,0,0,0,0,0,-,0,0,0.54,13.62,9.08,9.08,0,0,9.08,4.54,4.54,0,0,0,0,0,0,0,0,27.24,18.16,272.38
matt.duchene,M. Duchene,2014-11-02 ANA at COL,1415,COL,14.95,0,0,0,0,0,-,0,0,0.41,16.05,12.04,12.04,0,0,0,0,0,0,0,0,4.01,0,0,12.04,0,16.05,24.08,160.54
matt.duchene,M. Duchene,2014-11-04 VAN at COL,1415,COL,13.6,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.41,4.41,30.88,35.29,205.88
matt.duchene,M. Duchene,2014-11-06 TOR at COL,1415,COL,15.78333333,3.8,0,0,0,3.8,100,15.21,95.04,0.58,15.21,15.21,15.21,3.8,0,0,0,0,0,0,0,0,3.8,0,19.01,0,22.81,26.61,175.45
matt.duchene,M. Duchene,2014-11-08 COL at PHI,1415,COL,13.61666667,0,0,0,0,0,-,13.22,0,0.75,13.22,13.22,8.81,4.41,0,0,0,0,0,0,4.41,0,0,0,8.81,0,26.44,35.25,188.84
matt.duchene,M. Duchene,2014-11-11 COL at NYI,1415,COL,15.46666667,0,0,0,0,0,-,3.88,0,0.71,11.64,7.76,11.64,3.88,0,0,0,0,0,0,7.76,3.88,0,11.64,23.28,0,31.03,34.91,182.56
matt.duchene,M. Duchene,2014-11-13 COL at NYR,1415,COL,15.88333333,3.78,3.78,0,3.78,7.56,100,7.56,188.88,1.75,18.89,11.33,15.11,11.33,0,0,0,0,0,0,0,0,0,0,7.56,7.56,49.11,30.22,233.85
matt.duchene,M. Duchene,2014-11-15 COL at N.J,1415,COL,13.9,4.32,0,0,0,4.32,100,12.95,143.88,1.76,17.27,17.27,8.63,4.32,4.32,0,0,0,0,0,0,0,0,0,8.63,0,17.27,34.53,143.88
matt.duchene,M. Duchene,2014-11-20 WSH at COL,1415,COL,17.93333333,0,0,0,0,0,-,3.35,0,0.25,13.38,6.69,6.69,0,0,0,0,0,0,0,0,0,10.04,3.35,3.35,6.69,13.38,30.11,102.95
matt.duchene,M. Duchene,2014-11-22 CAR at COL,1415,COL,15.83333333,0,0,0,0,0,-,3.79,0,0.12,7.58,3.79,3.79,0,0,0,0,0,0,0,7.58,0,7.58,0,0,7.58,41.68,26.53,231.58
matt.duchene,M. Duchene,2014-11-25 COL at ARI,1415,COL,17.43333333,3.44,0,0,0,3.44,100,10.33,114.72,0.65,17.21,10.33,6.88,3.44,3.44,0,0,0,0,0,0,3.44,3.44,0,3.44,0,27.53,10.33,250.3
matt.duchene,M. Duchene,2014-11-26 CHI at COL,1415,COL,15.5,0,0,0,0,0,0,15.48,0,2.31,19.35,19.35,11.61,7.74,3.87,0,0,0,0,0,0,3.87,3.87,0,7.74,0,23.23,27.1,178.66
matt.duchene,M. Duchene,2014-11-29 DAL at COL,1415,COL,15.86666667,0,3.78,3.78,0,3.78,100,15.13,0,1.13,26.47,18.91,18.91,15.13,0,0,0,0,0,0,7.56,3.78,0,0,3.78,7.56,22.69,18.91,206.26
matt.duchene,M. Duchene,2014-12-01 MTL at COL,1415,COL,17.68333333,0,3.39,0,3.39,3.39,100,6.79,0,1.14,20.36,13.57,13.57,3.39,0,0,0,0,0,0,0,0,0,3.39,3.39,0,33.93,27.14,188.5
matt.duchene,M. Duchene,2014-12-04 COL at CGY,1415,COL,17.13333333,3.5,0,0,0,3.5,50,10.51,116.73,0.85,10.51,10.51,7,7,0,0,0,0,0,0,0,0,7,0,0,10.51,24.51,28.02,163.42
matt.duchene,M. Duchene,2014-12-05 COL at WPG,1415,COL,14.13333333,0,0,0,0,0,-,4.25,0,0.17,12.74,8.49,0,0,0,0,0,0,0,0,0,0,4.25,0,4.25,0,29.72,25.47,228.59
matt.duchene,M. Duchene,2014-12-09 NSH at COL,1415,COL,15.18333333,0,0,0,0,0,-,3.95,0,0.64,19.76,15.81,15.81,3.95,3.95,0,0,0,0,0,0,3.95,0,0,0,0,39.52,7.9,329.31
matt.duchene,M. Duchene,2014-12-11 WPG at COL,1415,COL,15.23333333,3.94,3.94,0,3.94,7.88,100,7.88,196.94,1.27,11.82,7.88,7.88,7.88,0,0,0,0,0,0,3.94,3.94,0,7.88,11.82,0,31.51,19.69,242.38
matt.duchene,M. Duchene,2014-12-13 STL at COL,1415,COL,14.86666667,0,0,0,0,0,-,4.04,0,0.4,4.04,4.04,4.04,4.04,0,0,0,0,0,0,4.04,0,4.04,0,4.04,0,32.29,36.32,189.92
matt.duchene,M. Duchene,2014-12-18 COL at PIT,1415,COL,17.48333333,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.86,3.43,0,27.45,27.45,171.59
matt.duchene,M. Duchene,2014-12-20 COL at BUF,1415,COL,13.15,0,0,0,0,0,0,4.56,0,0.2,9.13,4.56,4.56,0,0,0,0,0,0,0,0,0,0,0,13.69,0,27.38,22.81,248.88
matt.duchene,M. Duchene,2014-12-21 COL at DET,1415,COL,14.58333333,0,0,0,0,0,-,8.23,0,0.36,12.34,12.34,4.11,0,0,0,0,0,0,0,0,0,4.11,4.11,4.11,0,16.46,28.8,149.61
matt.duchene,M. Duchene,2014-12-23 STL at COL,1415,COL,13.35,0,4.49,4.49,0,4.49,100,17.98,0,1.02,22.47,22.47,13.48,0,0,0,0,0,0,0,4.49,4.49,8.99,8.99,0,0,26.97,17.98,269.66
matt.duchene,M. Duchene,2014-12-27 CHI at COL,1415,COL,13.16666667,0,0,0,0,0,0,4.56,0,0.22,13.67,9.11,4.56,0,4.56,9.11,4.56,4.56,0,0,0,0,0,0,0,9.11,13.67,13.67,227.85
matt.duchene,M. Duchene,2014-12-29 COL at STL,1415,COL,13.25,0,0,0,0,0,-,4.53,0,0.15,9.06,4.53,4.53,0,0,0,0,0,0,0,0,0,0,0,4.53,4.53,18.11,13.58,258.76
matt.duchene,M. Duchene,2014-12-31 PHI at COL,1415,COL,13.86666667,0,0,0,0,0,-,4.33,0,0.47,8.65,8.65,4.33,4.33,0,0,0,0,0,0,0,4.33,0,0,0,0,17.31,30.29,157.34
matt.duchene,M. Duchene,2015-01-02 EDM at COL,1415,COL,14.2,0,4.23,4.23,0,4.23,100,4.23,0,0.22,12.68,8.45,8.45,0,0,0,0,0,0,0,0,0,0,4.23,0,0,38.03,38.03,211.27
matt.duchene,M. Duchene,2015-01-04 CBJ at COL,1415,COL,12.38333333,0,4.85,4.85,0,4.85,100,9.69,0,0.65,14.54,14.54,4.85,0,0,0,0,0,0,0,0,0,0,4.85,0,4.85,33.92,24.23,282.64
matt.duchene,M. Duchene,2015-01-06 COL at CHI,1415,COL,12.35,0,0,0,0,0,-,4.86,0,0.59,14.57,4.86,9.72,0,0,0,0,0,0,0,0,0,0,9.72,14.57,0,34.01,9.72,377.87
matt.duchene,M. Duchene,2015-01-08 OTT at COL,1415,COL,15.28333333,0,3.93,0,3.93,3.93,100,0,0,0.26,3.93,3.93,3.93,0,0,0,0,0,0,0,0,0,7.85,3.93,7.85,0,39.26,11.78,301.99
matt.duchene,M. Duchene,2015-01-10 DAL at COL,1415,COL,13.46666667,4.46,4.46,4.46,0,8.91,100,22.28,89.11,1.37,22.28,22.28,13.37,4.46,4.46,0,0,0,0,0,4.46,0,0,0,13.37,0,57.92,26.73,304.85
matt.duchene,M. Duchene,2015-01-12 COL at WSH,1415,COL,14.03333333,0,0,0,0,0,-,8.55,0,0.91,17.1,12.83,8.55,8.55,0,0,0,0,0,0,0,0,0,4.28,4.28,4.28,21.38,25.65,194.34
matt.duchene,M. Duchene,2015-01-13 COL at CAR,1415,COL,19.83333333,3.03,0,0,0,3.03,100,6.05,151.26,0.74,9.08,9.08,9.08,6.05,0,0,0,0,0,0,0,0,3.03,3.03,6.05,6.05,15.13,33.28,94.54
matt.duchene,M. Duchene,2015-01-15 COL at FLA,1415,COL,14.45,0,0,0,0,0,-,4.15,0,0.39,12.46,8.3,4.15,4.15,0,0,0,0,0,0,0,0,0,4.15,4.15,12.46,16.61,20.76,184.54
matt.duchene,M. Duchene,2015-01-17 COL at T.B,1415,COL,14.91666667,0,0,0,0,0,-,8.04,0,0.42,12.07,12.07,12.07,4.02,0,0,0,0,0,0,0,0,0,0,4.02,0,28.16,4.02,351.96
matt.duchene,M. Duchene,2015-01-19 COL at STL,1415,COL,14.13333333,4.25,0,0,0,4.25,100,4.25,424.53,0.76,12.74,12.74,8.49,8.49,0,0,0,0,0,0,0,4.25,8.49,0,0,4.25,21.23,4.25,353.77
matt.duchene,M. Duchene,2015-01-21 BOS at COL,1415,COL,14.4,0,4.17,0,4.17,4.17,100,0,0,0.21,4.17,4.17,4.17,0,0,0,0,0,0,0,0,8.33,0,4.17,4.17,8.33,29.17,20.83,243.06
matt.duchene,M. Duchene,2015-01-27 COL at NSH,1415,COL,14.58333333,0,4.11,4.11,0,4.11,100,4.11,0,0.16,8.23,4.11,4.11,0,0,0,0,0,0,0,0,4.11,0,4.11,0,4.11,24.69,12.34,274.29
matt.duchene,M. Duchene,2015-01-30 NSH at COL,1415,COL,12.4,0,4.84,4.84,0,4.84,100,9.68,0,0.75,14.52,14.52,14.52,4.84,0,0,0,0,0,0,0,4.84,4.84,0,4.84,0,33.87,29.03,260.55
matt.duchene,M. Duchene,2015-02-03 COL at DAL,1415,COL,15.71666667,0,0,0,0,0,-,0,0,0,7.64,0,3.82,0,0,0,0,0,0,0,0,0,0,0,0,0,22.91,30.54,163.61
matt.duchene,M. Duchene,2015-02-05 DET at COL,1415,COL,14.5,0,0,0,0,0,-,4.14,0,0.56,16.55,12.41,8.28,4.14,0,0,0,0,0,0,4.14,0,0,0,4.14,4.14,16.55,24.83,165.52
matt.duchene,M. Duchene,2015-02-07 COL at MIN,1415,COL,11.6,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,5.17,0,5.17,5.17,0,5.17,20.69,41.38,172.41
matt.duchene,M. Duchene,2015-02-08 COL at WPG,1415,COL,13.43333333,4.47,0,0,0,4.47,100,13.4,148.88,1,13.4,13.4,13.4,13.4,0,8.93,4.47,4.47,0,0,0,0,0,8.93,4.47,4.47,17.87,26.8,178.66
matt.duchene,M. Duchene,2015-02-12 NYR at COL,1415,COL,14.2,0,4.23,0,4.23,4.23,50,12.68,0,1.38,21.13,21.13,16.9,8.45,4.23,0,0,0,0,0,0,0,4.23,4.23,12.68,4.23,33.8,12.68,307.3
matt.duchene,M. Duchene,2015-02-14 DAL at COL,1415,COL,14.13333333,0,4.25,0,4.25,4.25,100,4.25,0,0.26,21.23,8.49,16.98,4.25,4.25,0,0,0,0,0,0,0,0,0,8.49,0,42.45,16.98,303.23
matt.duchene,M. Duchene,2015-02-16 ARI at COL,1415,COL,16.9,3.55,0,0,0,3.55,50,7.1,177.51,0.79,14.2,14.2,10.65,7.1,0,0,0,0,0,0,0,0,0,0,3.55,3.55,35.5,14.2,253.59
